wikiStats|mk

redirects|7436
r|Шаблон:Allmovie name|Шаблон:Amg name
r|Шаблон:Гфдл|Шаблон:ГЛСД
r|Шаблон:Bquote|Шаблон:Извадок
r|Шаблон:Фило-никулец|Шаблон:Филозофија-никулец
r|Шаблон:Culture-stub|Шаблон:Култура-никулец
r|Шаблон:Country data Ontario|Шаблон:Country data Онтарио
r|Шаблон:Cycling data RRC|Шаблон:Cycling data RRM
r|Шаблон:ПозКарта Tibetan Plateau|Шаблон:ПозКарта Тибетска Висорамнина
r|Шаблон:Collapsible lists option|Шаблон:Расклоп на списоци
r|Шаблон:Мат-никулец|Шаблон:Математика-никулец
r|Шаблон:Infobox pirate|Шаблон:Инфокутија Пират
r|Шаблон:Населени места во Општина Могила|Шаблон:Општина Могила
r|Шаблон:BE-PROV-BW|Шаблон:BE-WBR
r|Шаблон:Mech-engineering-stub|Шаблон:Никулец од областа на машинското инженерство
r|Шаблон:Intricate|Шаблон:Сложен шаблон
r|Шаблон:Јд-корисник|Шаблон:Јс-корисник
r|Шаблон:Ping|Шаблон:Одговор
r|Шаблон:Collapsible option|Шаблон:Расклоп
r|Шаблон:OlympicNationRow/YearLookup|Шаблон:Земја на олимпијади-ред/Побарај година
r|Шаблон:Корица на книга|Шаблон:Неслободна корица на книга
r|Шаблон:Provinces of Costa Rica|Шаблон:Покраини во Костарика
r|Шаблон:Country data СИР|Шаблон:Country data Сирија
r|Шаблон:Country data Wyoming|Шаблон:Country data Вајоминг
r|Шаблон:Taxonomy/Араукарии|Шаблон:Автотаксономија/Араукарии
r|Шаблон:Infobox record label|Шаблон:Инфокутија Издавачка куќа
r|Шаблон:Infobox French Commune|Шаблон:Инфокутија Општина во Франција
r|Шаблон:Јд-автор|Шаблон:Јс-автор
r|Шаблон:Инфокутија земјотрес|Шаблон:Инфокутија Земјотрес
r|Шаблон:Doing|Шаблон:Во тек
r|Шаблон:Emirates of the United Arab Emirates|Шаблон:Емирати во ОАЕ
r|Шаблон:User sv-1|Шаблон:Корисник sv-1
r|Шаблон:Location map Moon|Шаблон:ПозКарта Месечина
r|Шаблон:Country data Saint Kitts and Nevis|Шаблон:Country data Свети Китс и Невис
r|Шаблон:Научник-никулец|Шаблон:Никулец за научник
r|Шаблон:Country data Micronesia, Federated States of|Шаблон:Country data Микронезија
r|Шаблон:Sahara Labelled Map|Шаблон:Карта на Сахара со врски
r|Шаблон:European architects|Шаблон:Европски архитекти
r|Шаблон:Overbar|Шаблон:Надредналинија
r|Шаблон:Swiss populations data CH-OW|Шаблон:Население на кантон CH-OW
r|Шаблон:Country data Burma|Шаблон:Country data Бурма
r|Шаблон:Country data ATG|Шаблон:Country data Антигва и Барбуда
r|Шаблон:Infobox UK street|Шаблон:Инфокутија Британска улица
r|Шаблон:N-dimensional space|Шаблон:Димензија
r|Шаблон:Taxonomy/Лепидосаурусолики|Шаблон:Автотаксономија/Лепидосаурусолики
r|Шаблон:Country data Турска Империја|Шаблон:Country data Отоманска империја
r|Шаблон:Country data Pays de la Loire|Шаблон:Country data Лоарски Крај
r|Шаблон:Taxonomy/Incertae sedis/Класа на Мекотелци|Шаблон:Автотаксономија/Incertae sedis/Класа на Мекотелци
r|Шаблон:Книж-никулец|Шаблон:Книжевност-никулец
r|Шаблон:Taxonomy/Октоподи|Шаблон:Автотаксономија/Октоподи
r|Шаблон:ВикиПроект Хемија|Шаблон:ВикиПроект Хемија статија
r|Шаблон:Македонски цркви-никулец|Шаблон:Македонска црква-никулец
r|Шаблон:Чиле|Шаблон:Country data Чиле
r|Шаблон:Никулец за училиште|Шаблон:Никулец за училиште во Македонија
r|Шаблон:Maakunta|Шаблон:Региони во Финска
r|Шаблон:Infobox Criminal|Шаблон:Инфокутија Злосторник
r|Шаблон:IvoryCoast-stub|Шаблон:БСК-никулец
r|Шаблон:Infobox language family|Шаблон:Инфокутија Јазично семејство
r|Шаблон:Христијанство во Макдонија|Шаблон:Христијанство во Македонија
r|Шаблон:Country flag alias Ecuador|Шаблон:Country flag alias Еквадор
r|Шаблон:Африка|Шаблон:Држави во Африка
r|Шаблон:Градови во Гослар|Шаблон:Градови во Гослар (округ)
r|Шаблон:Census 2011 AUS|Шаблон:Попис 2011 Австралија
r|Шаблон:Country data Weimar Republic|Шаблон:Country data Вајмарска Република
r|Шаблон:Country data Заедница на независни држави|Шаблон:Country data ЗНД
r|Шаблон:Provinces of Thailand|Шаблон:Покраини во Тајланд
r|Шаблон:Country flag alias Gabon|Шаблон:Country flag alias Габон
r|Шаблон:Taxonomy/Растенојадни буби|Шаблон:Автотаксономија/Растенојадни буби
r|Шаблон:Country data Brussels|Шаблон:Country data Брисел
r|Шаблон:Bda|Шаблон:Роден на и возраст
r|Шаблон:Presocratics|Шаблон:Претсократовци
r|Шаблон:Voiceless short|Шаблон:Безвучна кратка согласка
r|Шаблон:Country data jbt|Шаблон:Country data Територија Џервис Беј
r|Шаблон:Elementbox isotopes stable|Шаблон:Инфокутија Хемиски елемент/изотопи стабилни
r|Шаблон:Градови во Залцландкрајс (округ)|Шаблон:Градови во Залцланд (округ)
r|Шаблон:Taxonomy/Парнокопитни|Шаблон:Автотаксономија/Парнокопитни
r|Шаблон:User en-4|Шаблон:Корисник en-4
r|Шаблон:Country data MKO|Шаблон:Country data Монако
r|Шаблон:Бои|Шаблон:Инфокутија Боја
r|Шаблон:Брег на Слоновата Коска-никулец|Шаблон:БСК-никулец
r|Шаблон:BEL|Шаблон:БЕЛ
r|Шаблон:South Korea Provincial level Labelled Map|Шаблон:Покраини во Јужна Кореја-Карта
r|Шаблон:Other uses|Шаблон:Другизначења
r|Шаблон:Infobox symptom|Шаблон:Инфокутија Симптом
r|Шаблон:Африка-геог-никулец|Шаблон:Африка-гео-никулец
r|Шаблон:Taxonomy/Вистински мајмуни|Шаблон:Автотаксономија/Вистински мајмуни
r|Шаблон:Country data БУГ|Шаблон:Country data Бугарија
r|Шаблон:Nbsp|Шаблон:Меѓупростори
r|Шаблон:Интеррегионална линија 6903|Шаблон:Интеррегионален 6903
r|Шаблон:Awd|Шаблон:Награди
r|Шаблон:Нема лиценца|Шаблон:Без лиценца
r|Шаблон:Galaxy-stub|Шаблон:Галаксија-никулец
r|Шаблон:Djibouti-geo-stub|Шаблон:Џибути-гео-никулец
r|Шаблон:Portal:Box-header/3|Шаблон:Box-header/3
r|Шаблон:Cycling data ISD|Шаблон:Cycling data STH
r|Шаблон:IPA|Шаблон:МФА
r|Шаблон:Инфокутија за државник/Personal data|Шаблон:Инфокутија Функционер/Лични податоци
r|Шаблон:Template|Шаблон:Шв
r|Шаблон:Border-radius|Шаблон:Заоблена рамка
r|Шаблон:Infobox Settlement|Шаблон:Инфокутија Населено место
r|Шаблон:Taxonomy/Кучевидни|Шаблон:Автотаксономија/Кучевидни
r|Шаблон:Country data Brunei Darussalam|Шаблон:Country data Брунеј
r|Шаблон:Cycling data A2R|Шаблон:Cycling data ALM
r|Шаблон:Provinces of the Democratic Republic of the Congo|Шаблон:Покраини во ДР Конго
