wikiStats|id

redirects|8744
r|Templat:Verify source/doc|Templat:Verifikasi sumber/doc
r|Templat:Country data Italia era Napoleon|Templat:Country data Italia Napoleon
r|Templat:Fi|Templat:Fi icon
r|Templat:Kotakinfo Danau|Templat:Kotak info danau
r|Templat:Kualifikasi PD|Templat:Piala Dunia
r|Templat:Selandia Baru-bio-stub|Templat:SelandiaBaru-bio-stub
r|Templat:Infobox NASCAR team/doc|Templat:Infobox tim NASCAR/doc
r|Templat:Se7|Templat:Setuju
r|Templat:Country data Shizuoka Prefecture|Templat:Country data Shizuoka
r|Templat:Country data Free France|Templat:Country data Perancis Merdeka
r|Templat:Geotemplate|Templat:GeoTemplate
r|Templat:Manche communes|Templat:Manche
r|Templat:Penghargaan Nobel dalam Sastra 2001-2025|Templat:Nobel Sastra
r|Templat:PenyutradaraanSeniTerbaikPenghargaanAkademi 2001–2020|Templat:Rancangan Produksi Terbaik Penghargaan Akademi
r|Templat:Teweh Tengah|Templat:Teweh Tengah, Barito Utara
r|Templat:Bank investasi besar|Templat:Bank investasi
r|Templat:ASUS|Templat:Asus
r|Templat:Topik singapura|Templat:Topik Singapura
r|Templat:Cakupan|Templat:Rapikan-cakupan
r|Templat:Komune di Marne|Templat:Marne
r|Templat:Perusahaan-as-stub|Templat:Perusahaan-AS-stub
r|Templat:Calcio Torino|Templat:Fb team Torino
r|Templat:Krisis utang negara Eropa|Templat:Krisis utang nasional Eropa
r|Templat:Sepak bola Indonesia di 2011-12|Templat:Sepak bola Indonesia dalam tahun 2011–12
r|Templat:Penghargaan Perhimpunan Kritikus Nasional untuk Aktris Pendukung Terbaik|Templat:National Society of Film Critics Award for Best Supporting Actress
r|Templat:Dumai barat,Dumai|Templat:Dumai Barat, Dumai
r|Templat:Daftar SMK di Bandung Barat|Templat:SMK di Bandung Barat
r|Templat:Konvensi Nasional Demokrat|Templat:Partai Demokrat (Amerika Serikat)
r|Templat:PD km2 to sq mi|Templat:Pop density km2 to mi2
r|Templat:Country data Novorossiya|Templat:Country data Negara Federal Novorossiya
r|Templat:Country data Osaka Prefecture|Templat:Country data Osaka
r|Templat:Sangat Tidak Setuju|Templat:Sangat tidak setuju
r|Templat:Kotak navigasi WTC|Templat:World Trade Center
r|Templat:Country data Dominican Republic|Templat:Country data Republik Dominika
r|Templat:Country data Timor Timur|Templat:Country data Timor Leste
r|Templat:Skuad PD2010 Brasil|Templat:Skuat PD2010 Brasil
r|Templat:Obyek Messier|Templat:Objek Messier
r|Templat:Bangunandanstrukturkawasan|Templat:Bangunan dan struktur kawasan
r|Templat:Familytree/doc|Templat:Family tree/doc
r|Templat:Tonjong, brebes|Templat:Tonjong, Brebes
r|Templat:Location map Indonesia Jawa|Templat:Location map Jawa
r|Templat:Dokumentasi/doc/lihat pula|Templat:Dokumentasi/lihat pula
r|Templat:Fb team Inter Milan|Templat:Fb team Internazionale
r|Templat:Perdana Menteri Yunani|Templat:Kepala pemerintahan Yunani
r|Templat:Pesawat Sukhoi|Templat:Sukhoi
r|Templat:COO|Templat:COK
r|Templat:Wates, kulon progo|Templat:Wates, Kulon Progo
r|Templat:Starbox end|Templat:End
r|Templat:Komune di Haute-Loire|Templat:Haute-Loire
r|Templat:Infobox language|Templat:Infobox Bahasa
r|Templat:CeritaTerbaikPenghargaanAkademi 1940–1956|Templat:Cerita Terbaik Academy Award
r|Templat:Bagiandunia|Templat:Bagian dunia
r|Templat:Alat musik-stub|Templat:Alat-musik-stub
r|Templat:HariIniDalamSejarah/12 Maret|Templat:Hari Ini Dalam Sejarah/Maret
r|Templat:Country data ISV|Templat:Country data Kepulauan Virgin Amerika Serikat
r|Templat:Perjanjian Baru|Templat:Kitab-kitab Alkitab
r|Templat:Nobel Prize in Literature Laureates 1951-1975|Templat:Nobel Sastra
r|Templat:Percut Sei Tuan, Bandar Khalipah|Templat:Percut Sei Tuan, Deli Serdang
r|Templat:Dasawarsa|Templat:Navdekade
r|Templat:Komune di Eure-et-Loir|Templat:Eure-et-Loir
r|Templat:Country data Burkina faso|Templat:Country data Burkina Faso
r|Templat:Current U.S. Senators|Templat:Senator Amerika
r|Templat:Umbulharjo, yogyakarta|Templat:Umbulharjo, Yogyakarta
r|Templat:HariIniDalamSejarah/20 Juli|Templat:Hari Ini Dalam Sejarah/Juli
r|Templat:DU Pembuat|Templat:DU-Pembuat
r|Templat:Skuat Liverpool FC|Templat:Skuat Liverpool F.C.
r|Templat:Produk Kraft|Templat:Mondelēz International
r|Templat:Country data Poland|Templat:Country data Polandia
r|Templat:Risetorisinil|Templat:Riset asli
r|Templat:Infobox Belgian Province|Templat:Infobox provinsi Belgia
r|Templat:Skuat Kejuaraan Sepak Bola Eropa UEFA 1984 Spanyol|Templat:Skuat Piala Eropa 1984 Spanyol
r|Templat:Stasiun radio di Amerika Serikat|Templat:Stasiun radio di AS
r|Templat:Kotak info provinsi|Templat:Kotak info provinsi Indonesia
r|Templat:Country data HAI|Templat:Country data Haiti
r|Templat:Republik Dominika-stub|Templat:RepublikDominika-stub
r|Templat:Ayat|Templat:Ayat Alkitab
r|Templat:Country data North Rhine-Westphalia|Templat:Country data Rhein Utara-Westfalen
r|Templat:Country data EGY|Templat:Country data Mesir
r|Templat:Country data Lousiana|Templat:Country data Louisiana
r|Templat:Country data BEN|Templat:Country data Benin
r|Templat:BahamasPMs|Templat:Perdana Menteri Bahama
r|Templat:Japanese city|Templat:Infobox city Japan
r|Templat:Pengguna anggota PW animanga|Templat:Pengguna anggota PW Animanga
r|Templat:Skuad PD2010 Slovenia|Templat:Skuat PD2010 Slovenia
r|Templat:Infobox rugby league|Templat:Kotak info liga rugbi
r|Templat:Cities and towns in Segeberg (district)|Templat:Cities and towns in Segeberg
r|Templat:Piston engine configurations|Templat:Konfigurasi mesin piston
r|Templat:KOM|Templat:COM
r|Templat:Setan-stub|Templat:Hantu-stub
r|Templat:Korea Utara-bio-stub|Templat:KoreaUtara-bio-stub
r|Templat:HariIniDalamSejarah/11 Agustus|Templat:Hari Ini Dalam Sejarah/Agustus
r|Templat:Wikipedias|Templat:Wikipedia
r|Templat:Indonesia Squad 2008 AFF Suzuki Cup|Templat:Skuat AFF2008 Indonesia
r|Templat:Location map UAE|Templat:Location map Uni Emirat Arab
r|Templat:User bal|Templat:User ban
r|Templat:Country data Prefektur Osaka|Templat:Country data Osaka
r|Templat:Skuat Bologna F.C. 1909|Templat:Skuat Bologna FC
r|Templat:Toyota cars|Templat:Toyota
r|Templat:Location map Colorado|Templat:Location map USA Colorado
r|Templat:Switzerland-politician-stub|Templat:Swiss-bio-stub
r|Templat:DramaGambarBergerakAktorTerbaikGlobeEmas 1961-1980|Templat:Aktor Terbaik (Golden Globe) - Drama
r|Templat:Coord/dec|Templat:Coord/input/dec
r|Templat:Country data CSA|Templat:Country data Konfederasi Amerika
r|Templat:Country data SOL|Templat:Country data Kepulauan Solomon
r|Templat:HariIniDalamSejarah/5 Juli|Templat:Hari Ini Dalam Sejarah/Juli
r|Templat:Kotak info biografi sepak bola|Templat:Infobox football biography
r|Templat:Infobox language/codelist/doc|Templat:Infobox Bahasa/codelist/doc
r|Templat:The great gatsby|Templat:The Great Gatsby
r|Templat:Country data Trinidad & Tobago|Templat:Country data Trinidad dan Tobago
r|Templat:Tz/utc-infobox|Templat:Kotakinfo zona waktu UTC
r|Templat:Country data Bosnia herzegovina|Templat:Country data Bosnia dan Herzegovina
r|Templat:Country data Iraq|Templat:Country data Irak
r|Templat:Lang-kz|Templat:Lang-kk
r|Templat:Ahmadiyyah|Templat:Ahmadiyah
r|Templat:Kabupaten Lincoln, Nevada|Templat:Lincoln County, Nevada
r|Templat:HariIniDalamSejarah/8 September|Templat:Hari Ini Dalam Sejarah/September
r|Templat:Country data LCA|Templat:Country data Saint Lucia
r|Templat:Uni latin|Templat:Uni Latin
r|Templat:Banknegara|Templat:Bank negara
r|Templat:Pesan selamatdatang|Templat:Selamat datang
r|Templat:Komune Ille-et-Vilaine|Templat:Ille-et-Vilaine
r|Templat:Wpbannermeta/istemplate|Templat:WPBannerMeta/istemplate
r|Templat:Country data Republik Sosialis Soviet Uzbekistan|Templat:Country data RSS Uzbekistan
r|Templat:International Club Football|Templat:Sepak bola antarklub internasional
r|Templat:Pengguna susu murni|Templat:Pengguna minum susu
r|Templat:European Free Trade Association (EFTA)|Templat:EFTA
r|Templat:Wikiproject assessment category check/row|Templat:WikiProject assessment category check/row
r|Templat:Infobox Anthem|Templat:Infobox Lagu Kebangsaan
r|Templat:Arondisemen di Aisne|Templat:Aisne
r|Templat:Us federal holidays|Templat:US Federal Holidays
r|Templat:Infobox Language/script|Templat:Infobox Bahasa/script
r|Templat:Situs Web Kristen|Templat:Situs web Kristen
r|Templat:Kabupaten Selayar|Templat:Kabupaten Kepulauan Selayar
r|Templat:Navigasi as county|Templat:Kotak navigasi county AS
r|Templat:Calcio Cesena|Templat:Fb team Cesena
r|Templat:Navboxes colour|Templat:Navboxes berwarna
r|Templat:MenteriKeadilanAfrikaSelatan|Templat:Menteri Keadilan Afrika Selatan
r|Templat:User jazz|Templat:Pengguna musik jazz
r|Templat:Country data Antigua and Barbuda|Templat:Country data Antigua dan Barbuda
r|Templat:Peta lokasi Chongqing|Templat:Location map Chongqing
r|Templat:Cite encyclopaedia|Templat:Cite encyclopedia
r|Templat:Kabupaten Batubara|Templat:Kabupaten Batu Bara
r|Templat:Timpah, kapuas|Templat:Timpah, Kapuas
r|Templat:Largest Urban areas|Templat:Kawasan perkotaan terbesar
r|Templat:Infobox Artery|Templat:Infobox Arteri
r|Templat:Asam dan basas|Templat:Asam dan basa
r|Templat:Bangunan infrastruktur masa depan|Templat:Bangunan yang dibangun
r|Templat:Deputy Prime Ministers of Malaysia|Templat:Wakil Perdana Menteri Malaysia
r|Templat:Country data Cote d'Ivoire|Templat:Country data Pantai Gading
r|Templat:Colbegin|Templat:Div col
r|Templat:Yaniruma, boven digoel|Templat:Yaniruma, Boven Digoel
r|Templat:Country data Turkey|Templat:Country data Turki
r|Templat:Kahayan Tengah|Templat:Kahayan Tengah, Pulang Pisau
r|Templat:Country data British Virgin|Templat:Country data Kepulauan Virgin Britania Raya
r|Templat:Disambiguasiindo|Templat:Disambiguasi indo
r|Templat:Babelbox-5|Templat:Babel-box
r|Templat:Sejarah Cina|Templat:Sejarah Tiongkok
r|Templat:Islam/Hari besar|Templat:Islam/Artikel pilihan
r|Templat:Pengguna mozilla|Templat:Pengguna Mozilla
r|Templat:AksaraBali infobox|Templat:Hanacaraka infobox
r|Templat:Football squad mid|Templat:Fs mid
r|Templat:Ulumul qur'an|Templat:Ulumul Qur'an
r|Templat:Premier League PoTY|Templat:Pemain Terbaik Tahunan Liga Utama Inggris
r|Templat:Wangsa kerajaan Eropa|Templat:Dinasti Eropa
r|Templat:Kepala pemerintahan amerika serikat|Templat:Kepala negara amerika serikat
r|Templat:Linknote|Templat:Link note
r|Templat:Az|Templat:Az icon
r|Templat:HariIniDalamSejarah/4 Agustus|Templat:Hari Ini Dalam Sejarah/Agustus
r|Templat:Bungus Teluk Kabung|Templat:Bungus Teluk Kabung, Padang
r|Templat:Red|Templat:Merah
r|Templat:Country data Georgia (country)|Templat:Country data Georgia
r|Templat:Prinsip dasar wikipedia|Templat:Prinsip dasar Wikipedia
r|Templat:Rawas Ilir, Musi Rawas|Templat:Rawas Ilir, Musi Rawas Utara
r|Templat:Country data Colombia|Templat:Country data Kolombia
r|Templat:NYCS Sixth south|Templat:NYCS Sixth Rutgers
r|Templat:Skuat EURO2004 Bulgaria|Templat:Skuat Piala Eropa 2004 Bulgaria
r|Templat:Kitab-kitab Perjanjian Baru|Templat:Kitab-kitab Alkitab
r|Templat:Convert/LoffAonD/Soff|Templat:Convert/LoffAonDsSoff
r|Templat:Vpisah|Templat:VPisah
r|Templat:Juventus F.C. squad|Templat:Skuat Juventus F.C.
r|Templat:Infobox Biografi|Templat:Infobox Person
r|Templat:Transportasi air-stub|Templat:Kapal-stub
r|Templat:Monako-geo-stub|Templat:Monako-stub
r|Templat:Completed|Templat:Komplet
r|Templat:Yes|Templat:Ya
r|Templat:Country data Irak dan Syam|Templat:Country data Negara Islam Irak dan Syam
r|Templat:Other people|Templat:Orang lain
r|Templat:User ibu|Templat:Pengguna ibu
r|Templat:Amerika serikat-stub|Templat:AS-stub
r|Templat:Skuad PD2010 Afrika Selatan|Templat:Skuat PD2010 Afrika Selatan
r|Templat:Dr-yr|Templat:Mthn-thn
r|Templat:Infobox anthem|Templat:Infobox Lagu Kebangsaan
r|Templat:Redirects here|Templat:Redirect
r|Templat:Country data Kingdom of the Netherlands|Templat:Country data Kerajaan Belanda
r|Templat:Pengguna unsur emas|Templat:Pengguna unsur logam
r|Templat:Advert|Templat:Iklan
r|Templat:WikimediaForPortals|Templat:Wikimedia for portals
r|Templat:Penghargaan Lumieres untuk Film Terbaik|Templat:Penghargaan Lumières untuk Film Terbaik
r|Templat:Shalat|Templat:Salat
r|Templat:Microsoft Windows|Templat:Keluarga Microsoft Windows
r|Templat:Country data LBA|Templat:Country data Libya
r|Templat:Editprotected|Templat:Edit protected
r|Templat:Province of Benevento|Templat:Provinsi Benevento
r|Templat:Football manager list entry|Templat:Football manager history/entry
r|Templat:JamesBond|Templat:Bond movies
r|Templat:Gunung Tanjung, Tasikmalaya|Templat:Gunungtanjung, Tasikmalaya
r|Templat:Cc-dengan-sa-2.0|Templat:Cc-by-sa-2.0
r|Templat:Country data ACE|Templat:Country data Kesultanan Aceh
r|Templat:Country flaglink right|Templat:Flagright/core
r|Templat:Infobox command structure|Templat:Infobox struktur komando
r|Templat:Infobox royalty|Templat:Infobox Royalty
r|Templat:Tigi, deiyai|Templat:Tigi, Deiyai
r|Templat:Country data SPM|Templat:Country data Saint Pierre dan Miquelon
r|Templat:Wates, kediri|Templat:Wates, Kediri
r|Templat:HP character|Templat:Infobox character
r|Templat:KualifikasiPD2002|Templat:Kualifikasi PD2002
r|Templat:Country data Andora|Templat:Country data Andorra
r|Templat:Asteriod-stub|Templat:Asteroid-stub
r|Templat:Jeolla selatan|Templat:Jeolla Selatan
r|Templat:Service record|Templat:Infobox service record
r|Templat:Wolf Prize in Mathematics|Templat:Hadiah Wolf Matematika
r|Templat:Tirtoyudo, malang|Templat:Tirtoyudo, Malang
r|Templat:StatusSecure|Templat:StatusAman
r|Templat:PantaiFallières-geo-stub|Templat:Antarktika-geo-stub
r|Templat:Kotakinfo provinsi|Templat:Kotak info provinsi Indonesia
r|Templat:Catdiffuse|Templat:Pecah kategori
r|Templat:Location map Miyagi Prefecture|Templat:Peta lokasi Miyagi
r|Templat:Calcio Atalanta|Templat:Fb team Atalanta
r|Templat:Calcio Sampdoria|Templat:Fb team Sampdoria
r|Templat:Triad Yunani|Templat:Grup Dewa Yunani
r|Templat:Infobox Paus|Templat:Infobox Pope
r|Templat:Infobox F1 team|Templat:Infobox tim F1
r|Templat:Cities and towns in Armenia|Templat:Kota di Armenia
r|Templat:Country data ENG|Templat:Country data Inggris
r|Templat:Country data Congo|Templat:Country data Republik Kongo
r|Templat:Pindahke/Wikisource|Templat:Pindah/Wikisource
r|Templat:Sanaman Mantikei|Templat:Sanaman Mantikei, Katingan
r|Templat:NowCommonsThis|Templat:NowCommons
r|Templat:Prix de la mise en scene 1960-1979|Templat:Penghargaan Sutradara Terbaik Festival Film Cannes
r|Templat:Pecandu Sejarah Tiongkok|Templat:Pengguna Sejarah Tiongkok
r|Templat:Pengguna GTalk|Templat:Pengguna Google Talk
r|Templat:Country data Makau, Cina|Templat:Country data Makau
r|Templat:KYR|Templat:KGZ
r|Templat:Wikipedia fauna|Templat:WikiFauna
r|Templat:Seribu Riam|Templat:Seribu Riam, Murung Raya
r|Templat:Wakil perdana menteri malaysia|Templat:Wakil Perdana Menteri Malaysia
r|Templat:Infobox Artifact|Templat:Infobox artifact
r|Templat:S-line/CityRail regional left/South Coast|Templat:S-line/CityRail left/South Coast
r|Templat:Wawonii Barat, Konawe|Templat:Wawonii Barat, Konawe Kepulauan
r|Templat:Skuat AZ|Templat:Skuat AZ Alkmaar
r|Templat:Country data Cambodia|Templat:Country data Kamboja
r|Templat:PD-author|Templat:DU-Pembuat
r|Templat:Lemah Abang, Karawang|Templat:Lemahabang, Karawang
r|Templat:Cit news|Templat:Cite news
r|Templat:Pharaoh Infobox|Templat:Infobox pharaoh
r|Templat:Infobox Canton|Templat:Infobox Kanton
r|Templat:Pengguna virgo|Templat:Pengguna Virgo
r|Templat:Zambalas|Templat:Zambales
r|Templat:U.S. Secretary box|Templat:U.S. Cabinet Official box
r|Templat:Provinces of Costa Rica|Templat:Provinsi di Kosta Rika
r|Templat:Country data FRA|Templat:Country data Perancis
r|Templat:TM Infobox|Templat:TMH Infobox
r|Templat:Pengguna hipnotisme|Templat:Pengguna hipnosis
r|Templat:Lotr|Templat:The Lord of the Rings
r|Templat:NGR|Templat:NGA
r|Templat:Ubl|Templat:Unbulleted list
r|Templat:Daftarnegara|Templat:Daftartopiknegara
r|Templat:Selamat datang/English|Templat:Selamat datang
r|Templat:Country data North Yemen|Templat:Country data Yaman Utara
r|Templat:HariIniDalamSejarah/26 Februari|Templat:Hari Ini Dalam Sejarah/Februari
r|Templat:Location map Antarctica|Templat:Location map Antarktika
r|Templat:Country data CHA|Templat:Country data Chad
r|Templat:HariIniDalamSejarah/12 Oktober|Templat:Hari Ini Dalam Sejarah/Oktober
r|Templat:Babelbox/sandbox|Templat:Babel-box
r|Templat:Calcio Udinese|Templat:Fb team Udinese
r|Templat:Pengguna yang bisa membaca abjad Arab|Templat:Pengguna yang bisa membaca aksara Arab
r|Templat:Infobox Airbus Aircraft|Templat:Kotakinfo pesawat Airbus
r|Templat:PD-release|Templat:DU-Pembuat
r|Templat:Negara bagian Australia|Templat:Australia
r|Templat:Confused|Templat:Bedakan
r|Templat:HariIniDalamSejarah/4 Juli|Templat:Hari Ini Dalam Sejarah/Juli
r|Templat:Timur tengah|Templat:Timur Tengah
r|Templat:Pengguna pecandu susu kacang|Templat:Pengguna susu kacang
r|Templat:Tasik Payawan|Templat:Tasik Payawan, Katingan
r|Templat:Tanpalisensi|Templat:Tanpa lisensi
r|Templat:Plainlinks|Templat:Plainlink
r|Templat:Infobox Russian town|Templat:Kotakinfo permukiman Rusia
r|Templat:Indonesian Idol Series|Templat:Indonesian Idol
r|Templat:Papua/Provinsi|Templat:Pulau Papua/Provinsi
r|Templat:Country data Kota Vatikan|Templat:Country data Vatikan
r|Templat:BintangWiki Star Trek|Templat:Starfleet Admiral
r|Templat:Location map Jharkhand|Templat:Peta lokasi Jharkhand
r|Templat:Pesawat Dassault|Templat:Dassault
r|Templat:Country data CAY|Templat:Country data Kepulauan Cayman
r|Templat:Masjid di Cina|Templat:Masjid di Tiongkok
r|Templat:Tanjung Priok, Jakarta Utara|Templat:Kota Jakarta Utara
r|Templat:Aksara bali|Templat:Aksara Bali
r|Templat:Country data BLM|Templat:Country data Saint-Barthélemy
r|Templat:Country data Republik Sosialis Soviet Georgia|Templat:Country data RSS Georgia
r|Templat:Country data BWA|Templat:Country data Botswana
r|Templat:Komune Somme|Templat:Somme
r|Templat:Country data Byelorussian Soviet Socialist Republic|Templat:Country data RSS Byelorusia
r|Templat:Bio-hindu-stub|Templat:Hindu-bio-stub
r|Templat:Nasrani|Templat:Kristen
r|Templat:Infobox universitas|Templat:Infobox Universitas
r|Templat:Naratif|Templat:Rapikan-naratif
r|Templat:Banjarsari, Surakarta|Templat:Surakarta
r|Templat:Infobox Athleticrace|Templat:Infobox athletics race
r|Templat:Current death|Templat:Kematian terkini
r|Templat:Infobox region|Templat:Infobox settlement
r|Templat:Commonscatinline|Templat:Commonscat-inline
r|Templat:Other places|Templat:Tempat lain
r|Templat:Infobox Politician|Templat:Infobox Officeholder
r|Templat:Wpbannermeta/hooks/peerreview|Templat:WPBannerMeta/hooks/peerreview
r|Templat:PAP|Templat:PNG
r|Templat:Uspplmver|Templat:USpplmver
r|Templat:WidyawanDewasa|Templat:Pengguna WidyawanDewasa
r|Templat:Masalah Millenium|Templat:Masalah Milenium
r|Templat:User min-ma-2|Templat:User min-2
r|Templat:Menterinegara|Templat:Menteriwn
r|Templat:Jakarta Timur|Templat:Kota Jakarta Timur
r|Templat:POR|Templat:PRT
r|Templat:TIO|Templat:CHN
r|Templat:Karakter Spongebob|Templat:Infobox character
r|Templat:Komune Guadeloupe|Templat:Guadeloupe
r|Templat:Medis|Templat:Kedokteran
r|Templat:Emilia-Romagna|Templat:Emilia–Romagna
