wikiStats|id

redirects|7561
r|Templat:Skuat Liverpool FC|Templat:Skuat Liverpool F.C.
r|Templat:Produk Kraft|Templat:Mondelēz International
r|Templat:Country data Poland|Templat:Country data Polandia
r|Templat:Risetorisinil|Templat:Riset asli
r|Templat:Infobox Belgian Province|Templat:Infobox provinsi Belgia
r|Templat:Skuat Kejuaraan Sepak Bola Eropa UEFA 1984 Spanyol|Templat:Skuat Piala Eropa 1984 Spanyol
r|Templat:Stasiun radio di Amerika Serikat|Templat:Stasiun radio di AS
r|Templat:Kotak info provinsi|Templat:Kotak info provinsi Indonesia
r|Templat:Country data HAI|Templat:Country data Haiti
r|Templat:Republik Dominika-stub|Templat:RepublikDominika-stub
r|Templat:Ayat|Templat:Ayat Alkitab
r|Templat:Country data North Rhine-Westphalia|Templat:Country data Rhein Utara-Westfalen
r|Templat:Country data EGY|Templat:Country data Mesir
r|Templat:Country data Lousiana|Templat:Country data Louisiana
r|Templat:Country data BEN|Templat:Country data Benin
r|Templat:BahamasPMs|Templat:Perdana Menteri Bahama
r|Templat:Pengguna anggota PW animanga|Templat:Pengguna anggota PW Animanga
r|Templat:Skuad PD2010 Slovenia|Templat:Skuat PD2010 Slovenia
r|Templat:Infobox rugby league|Templat:Kotak info liga rugbi
r|Templat:Cities and towns in Segeberg (district)|Templat:Cities and towns in Segeberg
r|Templat:Piston engine configurations|Templat:Konfigurasi mesin piston
r|Templat:KOM|Templat:COM
r|Templat:Setan-stub|Templat:Hantu-stub
r|Templat:Korea Utara-bio-stub|Templat:KoreaUtara-bio-stub
r|Templat:HariIniDalamSejarah/11 Agustus|Templat:Hari Ini Dalam Sejarah/Agustus
r|Templat:Wikipedias|Templat:Wikipedia
r|Templat:Indonesia Squad 2008 AFF Suzuki Cup|Templat:Skuat AFF2008 Indonesia
r|Templat:Location map UAE|Templat:Location map Uni Emirat Arab
r|Templat:User bal|Templat:User ban
r|Templat:Country data Prefektur Osaka|Templat:Country data Osaka
r|Templat:Toyota cars|Templat:Toyota
r|Templat:Location map Colorado|Templat:Location map USA Colorado
r|Templat:Switzerland-politician-stub|Templat:Swiss-bio-stub
r|Templat:Coord/dec|Templat:Coord/input/dec
r|Templat:Country data CSA|Templat:Country data Konfederasi Amerika
r|Templat:Country data SOL|Templat:Country data Kepulauan Solomon
r|Templat:HariIniDalamSejarah/5 Juli|Templat:Hari Ini Dalam Sejarah/Juli
r|Templat:Kotak info biografi sepak bola|Templat:Infobox football biography
r|Templat:Infobox language/codelist/doc|Templat:Infobox Bahasa/codelist/doc
r|Templat:The great gatsby|Templat:The Great Gatsby
r|Templat:Country data Trinidad & Tobago|Templat:Country data Trinidad dan Tobago
r|Templat:Country data Bosnia herzegovina|Templat:Country data Bosnia dan Herzegovina
r|Templat:Country data Iraq|Templat:Country data Irak
r|Templat:Lang-kz|Templat:Lang-kk
r|Templat:Kabupaten Lincoln, Nevada|Templat:Lincoln County, Nevada
r|Templat:HariIniDalamSejarah/8 September|Templat:Hari Ini Dalam Sejarah/September
r|Templat:Country data LCA|Templat:Country data Saint Lucia
r|Templat:Uni latin|Templat:Uni Latin
r|Templat:Banknegara|Templat:Bank negara
r|Templat:Pesan selamatdatang|Templat:Selamat datang
r|Templat:Wpbannermeta/istemplate|Templat:WPBannerMeta/istemplate
r|Templat:Country data Republik Sosialis Soviet Uzbekistan|Templat:Country data RSS Uzbekistan
r|Templat:International Club Football|Templat:Sepak bola antarklub internasional
r|Templat:Pengguna susu murni|Templat:Pengguna minum susu
r|Templat:European Free Trade Association (EFTA)|Templat:EFTA
r|Templat:Wikiproject assessment category check/row|Templat:WikiProject assessment category check/row
r|Templat:Infobox Anthem|Templat:Infobox Lagu Kebangsaan
r|Templat:Us federal holidays|Templat:US Federal Holidays
r|Templat:Infobox Language/script|Templat:Infobox Bahasa/script
r|Templat:Kabupaten Selayar|Templat:Kabupaten Kepulauan Selayar
r|Templat:Navigasi as county|Templat:Kotak navigasi county AS
r|Templat:Calcio Cesena|Templat:Fb team Cesena
r|Templat:Navboxes colour|Templat:Navboxes berwarna
r|Templat:User jazz|Templat:Pengguna musik jazz
r|Templat:Country data Antigua and Barbuda|Templat:Country data Antigua dan Barbuda
r|Templat:Cite encyclopaedia|Templat:Cite encyclopedia
r|Templat:Kabupaten Batubara|Templat:Kabupaten Batu Bara
r|Templat:Timpah, kapuas|Templat:Timpah, Kapuas
r|Templat:Largest Urban areas|Templat:Kawasan perkotaan terbesar
r|Templat:Infobox Artery|Templat:Infobox Arteri
r|Templat:Asam dan basas|Templat:Asam dan basa
r|Templat:Bangunan infrastruktur masa depan|Templat:Bangunan yang dibangun
r|Templat:Deputy Prime Ministers of Malaysia|Templat:Wakil Perdana Menteri Malaysia
r|Templat:Country data Cote d'Ivoire|Templat:Country data Pantai Gading
r|Templat:Colbegin|Templat:Div col
r|Templat:Yaniruma, boven digoel|Templat:Yaniruma, Boven Digoel
r|Templat:Country data Turkey|Templat:Country data Turki
r|Templat:Kahayan Tengah|Templat:Kahayan Tengah, Pulang Pisau
r|Templat:Country data British Virgin|Templat:Country data Kepulauan Virgin Britania Raya
r|Templat:Disambiguasiindo|Templat:Disambiguasi indo
r|Templat:Babelbox-5|Templat:Babel-box
r|Templat:Sejarah Cina|Templat:Sejarah Tiongkok
r|Templat:Islam/Hari besar|Templat:Islam/Artikel pilihan
r|Templat:Pengguna mozilla|Templat:Pengguna Mozilla
r|Templat:AksaraBali infobox|Templat:Hanacaraka infobox
r|Templat:Football squad mid|Templat:Fs mid
r|Templat:Ulumul qur'an|Templat:Ulumul Qur'an
r|Templat:Premier League PoTY|Templat:Pemain Terbaik Tahunan Liga Utama Inggris
r|Templat:Kepala pemerintahan amerika serikat|Templat:Kepala negara amerika serikat
r|Templat:Linknote|Templat:Link note
r|Templat:Az|Templat:Az icon
r|Templat:HariIniDalamSejarah/4 Agustus|Templat:Hari Ini Dalam Sejarah/Agustus
r|Templat:Bungus Teluk Kabung|Templat:Bungus Teluk Kabung, Padang
r|Templat:Red|Templat:Merah
r|Templat:Country data Georgia (country)|Templat:Country data Georgia
r|Templat:Prinsip dasar wikipedia|Templat:Prinsip dasar Wikipedia
r|Templat:Rawas Ilir, Musi Rawas|Templat:Rawas Ilir, Musi Rawas Utara
r|Templat:Pesantren di Jember|Daftar pesantren di Kabupaten Jember
r|Templat:Country data Colombia|Templat:Country data Kolombia
r|Templat:NYCS Sixth south|Templat:NYCS Sixth Rutgers
r|Templat:Skuat EURO2004 Bulgaria|Templat:Skuat Piala Eropa 2004 Bulgaria
r|Templat:Kitab-kitab Perjanjian Baru|Templat:Kitab-kitab Alkitab
r|Templat:Convert/LoffAonD/Soff|Templat:Convert/LoffAonDsSoff
r|Templat:Vpisah|Templat:VPisah
r|Templat:Juventus F.C. squad|Templat:Skuat Juventus F.C.
r|Templat:Infobox Biografi|Templat:Infobox Person
r|Templat:Transportasi air-stub|Templat:Kapal-stub
r|Templat:Monako-geo-stub|Templat:Monako-stub
r|Templat:Completed|Templat:Komplet
r|Templat:Yes|Templat:Ya
r|Templat:Other people|Templat:Orang lain
r|Templat:User ibu|Templat:Pengguna ibu
r|Templat:Amerika serikat-stub|Templat:AS-stub
r|Templat:TerimaKasihDukungannya|Pengguna:Ariyanto/terima kasih
r|Templat:Skuad PD2010 Afrika Selatan|Templat:Skuat PD2010 Afrika Selatan
r|Templat:Dr-yr|Templat:Mthn-thn
r|Templat:Infobox anthem|Templat:Infobox Lagu Kebangsaan
r|Templat:Country data Kingdom of the Netherlands|Templat:Country data Kerajaan Belanda
r|Templat:Pengguna unsur emas|Templat:Pengguna unsur logam
r|Templat:Advert|Templat:Iklan
r|Templat:WikimediaForPortals|Templat:Wikimedia for portals
r|Templat:Shalat|Templat:Salat
r|Templat:Microsoft Windows|Templat:Keluarga Microsoft Windows
r|Templat:Country data LBA|Templat:Country data Libya
r|Templat:Editprotected|Templat:Edit protected
r|Templat:Province of Benevento|Templat:Provinsi Benevento
r|Templat:Football manager list entry|Templat:Football manager history/entry
r|Templat:JamesBond|Templat:Bond movies
r|Templat:Gunung Tanjung, Tasikmalaya|Templat:Gunungtanjung, Tasikmalaya
r|Templat:Cc-dengan-sa-2.0|Templat:Cc-by-sa-2.0
r|Templat:Country data ACE|Templat:Country data Kesultanan Aceh
r|Templat:Country flaglink right|Templat:Flagright/core
r|Templat:Infobox command structure|Templat:Infobox struktur komando
r|Templat:Infobox royalty|Templat:Infobox Royalty
r|Templat:Tigi, deiyai|Templat:Tigi, Deiyai
r|Templat:Country data SPM|Templat:Country data Saint Pierre dan Miquelon
r|Templat:Wates, kediri|Templat:Wates, Kediri
r|Templat:HP character|Templat:Infobox Harry Potter
r|Templat:KualifikasiPD2002|Templat:Kualifikasi PD2002
r|Templat:Country data Andora|Templat:Country data Andorra
r|Templat:Jeolla selatan|Templat:Jeolla Selatan
r|Templat:Service record|Templat:Infobox service record
r|Templat:Wolf Prize in Mathematics|Templat:Hadiah Wolf Matematika
r|Templat:Tirtoyudo, malang|Templat:Tirtoyudo, Malang
r|Templat:StatusSecure|Templat:StatusAman
r|Templat:Kotakinfo provinsi|Templat:Kotak info provinsi Indonesia
r|Templat:Catdiffuse|Templat:Pecah kategori
r|Templat:Calcio Atalanta|Templat:Fb team Atalanta
r|Templat:Calcio Sampdoria|Templat:Fb team Sampdoria
r|Templat:Triad Yunani|Templat:Grup Dewa Yunani
r|Templat:Infobox Paus|Templat:Infobox Pope
r|Templat:Infobox F1 team|Templat:Infobox tim F1
r|Templat:Cities and towns in Armenia|Templat:Kota di Armenia
r|Templat:Country data ENG|Templat:Country data Inggris
r|Templat:Country data Congo|Templat:Country data Republik Kongo
r|Templat:Pindahke/Wikisource|Templat:Pindah/Wikisource
r|Templat:Sanaman Mantikei|Templat:Sanaman Mantikei, Katingan
r|Templat:NowCommonsThis|Templat:NowCommons
r|Templat:Pecandu Sejarah Tiongkok|Templat:Pengguna Sejarah Tiongkok
r|Templat:Pengguna GTalk|Templat:Pengguna Google Talk
r|Templat:Country data Makau, Cina|Templat:Country data Makau
r|Templat:KYR|Templat:KGZ
r|Templat:Wikipedia fauna|Templat:WikiFauna
r|Templat:Seribu Riam|Templat:Seribu Riam, Murung Raya
r|Templat:Wakil perdana menteri malaysia|Templat:Wakil Perdana Menteri Malaysia
r|Templat:Infobox Artifact|Templat:Infobox artifact
r|Templat:S-line/CityRail regional left/South Coast|Templat:S-line/CityRail left/South Coast
r|Templat:Wawonii Barat, Konawe|Templat:Wawonii Barat, Konawe Kepulauan
r|Templat:Skuat AZ|Templat:Skuat AZ Alkmaar
r|Templat:Country data Cambodia|Templat:Country data Kamboja
r|Templat:PD-author|Templat:DU-Pembuat
r|Templat:Lemah Abang, Karawang|Templat:Lemahabang, Karawang
r|Templat:Cit news|Templat:Cite news
r|Templat:Pharaoh Infobox|Templat:Infobox pharaoh
r|Templat:Infobox Canton|Templat:Infobox Kanton
r|Templat:Pengguna virgo|Templat:Pengguna Virgo
r|Templat:Zambalas|Templat:Zambales
r|Templat:U.S. Secretary box|Templat:U.S. Cabinet Official box
r|Templat:Provinces of Costa Rica|Templat:Provinsi di Kosta Rika
r|Templat:Country data FRA|Templat:Country data Perancis
r|Templat:TM Infobox|Templat:TMH Infobox
r|Templat:Pengguna hipnotisme|Templat:Pengguna hipnosis
r|Templat:Lotr|Templat:The Lord of the Rings
r|Templat:NGR|Templat:NGA
r|Templat:Ubl|Templat:Unbulleted list
r|Templat:Daftarnegara|Templat:Daftartopiknegara
r|Templat:Country data North Yemen|Templat:Country data Yaman Utara
r|Templat:HariIniDalamSejarah/26 Februari|Templat:Hari Ini Dalam Sejarah/Februari
r|Templat:Location map Antarctica|Templat:Location map Antarktika
r|Templat:Country data CHA|Templat:Country data Chad
r|Templat:HariIniDalamSejarah/12 Oktober|Templat:Hari Ini Dalam Sejarah/Oktober
r|Templat:Babelbox/sandbox|Templat:Babel-box
r|Templat:Calcio Udinese|Templat:Fb team Udinese
r|Templat:N-warn|Pengguna:Ariyanto/nn-warn
r|Templat:Pengguna yang bisa membaca abjad Arab|Templat:Pengguna yang bisa membaca aksara Arab
r|Templat:Infobox Airbus Aircraft|Templat:Kotakinfo pesawat Airbus
r|Templat:PD-release|Templat:DU-Pembuat
r|Templat:Negara bagian Australia|Templat:Australia
r|Templat:Confused|Templat:Bedakan
r|Templat:HariIniDalamSejarah/4 Juli|Templat:Hari Ini Dalam Sejarah/Juli
r|Templat:Timur tengah|Templat:Timur Tengah
r|Templat:Pengguna pecandu susu kacang|Templat:Pengguna susu kacang
r|Templat:Tasik Payawan|Templat:Tasik Payawan, Katingan
r|Templat:Tanpalisensi|Templat:Tanpa lisensi
r|Templat:Plainlinks|Templat:Plainlink
r|Templat:Infobox Russian town|Templat:Infobox Russian city
r|Templat:Indonesian Idol Series|Templat:Indonesian Idol
r|Templat:Papua/Provinsi|Templat:Pulau Papua/Provinsi
r|Templat:Country data Kota Vatikan|Templat:Country data Vatikan
r|Templat:BintangWiki Star Trek|Templat:Starfleet Admiral
r|Templat:Pesawat Dassault|Templat:Dassault
r|Templat:Country data CAY|Templat:Country data Kepulauan Cayman
r|Templat:Masjid di Cina|Templat:Masjid di Tiongkok
r|Templat:Tanjung Priok, Jakarta Utara|Templat:Kota Jakarta Utara
r|Templat:Aksara bali|Templat:Aksara Bali
r|Templat:Country data BLM|Templat:Country data Saint-Barthélemy
r|Templat:Country data Republik Sosialis Soviet Georgia|Templat:Country data RSS Georgia
r|Templat:Country data BWA|Templat:Country data Botswana
r|Templat:Country data Byelorussian Soviet Socialist Republic|Templat:Country data RSS Byelorusia
r|Templat:Bio-hindu-stub|Templat:Hindu-bio-stub
r|Templat:Nasrani|Templat:Kristen
r|Templat:Infobox universitas|Templat:Infobox Universitas
r|Templat:Naratif|Templat:Rapikan-naratif
r|Templat:Banjarsari, Surakarta|Templat:Surakarta
r|Templat:Infobox Athleticrace|Templat:Infobox athletics race
r|Templat:Current death|Templat:Kematian terkini
r|Templat:Infobox region|Templat:Infobox settlement
r|Templat:Other places|Templat:Tempat lain
r|Templat:Infobox Politician|Templat:Infobox Officeholder
r|Templat:Wpbannermeta/hooks/peerreview|Templat:WPBannerMeta/hooks/peerreview
r|Templat:PAP|Templat:PNG
r|Templat:Uspplmver|Templat:USpplmver
r|Templat:WidyawanDewasa|Templat:Pengguna WidyawanDewasa
r|Templat:User min-ma-2|Templat:User min-2
r|Templat:Menterinegara|Templat:Menteriwn
r|Templat:Jakarta Timur|Templat:Kota Jakarta Timur
r|Templat:POR|Templat:PRT
r|Templat:TIO|Templat:CHN
r|Templat:Medis|Templat:Kedokteran
r|Templat:Emilia-Romagna|Templat:Emilia–Romagna
r|Templat:Silver medal|Templat:Perak
r|Templat:Skuat Atalanta|Templat:Skuat Atalanta B.C.
r|Templat:Pengguna Meg Cabot|Templat:Pengguna penggemar Meg Cabot
r|Templat:Country data Prefektur Ishikawa|Templat:Country data Ishikawa
r|Templat:Infobox spesies pokémon|Templat:Infobox spesies Pokémon
r|Templat:Britania-bio-stub|Templat:BritaniaRaya-bio-stub
r|Templat:Location map Russia Komi Republic|Templat:Location map Rusia Republik Komi
r|Templat:World heritage sites in mexico|Templat:World Heritage Sites in Mexico
r|Templat:KBBID2|Templat:KBBI daring2
r|Templat:Non-free video cover|Templat:SampulVideo
r|Templat:Infobox Senator|Templat:Infobox Officeholder
r|Templat:Location map Edinburgh|Templat:Location map United Kingdom Edinburgh
r|Templat:ASEAN ParaGames|Templat:SEA Games
r|Templat:Country data DKI|Templat:Country data Daerah Khusus Ibukota Jakarta
r|Templat:Hapus|Templat:Penghapusan
r|Templat:Vgabung|Templat:VGabung
r|Templat:Java|Templat:Jav
r|Templat:Kotak info kota|Templat:Infobox settlement
r|Templat:Infobox weather/colt|Templat:Infobox Weather/colt
r|Templat:Guinea-Bissau-geo-stub|Templat:GuineaBissau-geo-stub
r|Templat:Britania-stub|Templat:BritaniaRaya-stub
r|Templat:Thumb up|Templat:Thumbs up
r|Templat:Terjemah-inggris|Templat:Terjemah-Inggris
r|Templat:Country data South Carolina|Templat:Country data Carolina Selatan
r|Templat:Infobox animanga/Video|Templat:Kotakinfo animanga/Video
r|Templat:Terorisme perang irak|Templat:Terorisme Perang Irak
r|Templat:S-line/Delhi Metro left/Yellow|Templat:S-line/Delhi Metro left/Kuning
r|Templat:Sepakbola Asia Barat|Templat:Sepak bola Asia Barat
r|Templat:Country data Aichi Prefecture|Templat:Country data Aichi
r|Templat:Template doc page viewed directly|Templat:Subhalaman dokumentasi
r|Templat:CAY|Templat:CYM
r|Templat:Football squad on pitch|Templat:Skuad sepak bola di lapangan
r|Templat:Convert/and/AonSoff|Templat:Convert/hingga/AonSoff
r|Templat:Kriminal-stub|Templat:Hukum-stub
r|Templat:Infobox font|Templat:Infobox typeface
r|Templat:Huruf|Templat:Jenis aksara
r|Templat:Sistem Kalender|Templat:Kalender
r|Templat:Location map Texas|Templat:Location map USA Texas
r|Templat:CRC|Templat:CRI
r|Templat:Bangunandanstrukturbenua|Templat:Bangunan dan struktur kawasan
r|Templat:University-stub|Templat:Universitas-stub
r|Templat:Skuat Feyenoord|Templat:Skuat Feyenoord Rotterdam
r|Templat:Maskapai penerbangan di Republik Rakyat Tiongkok|Templat:Maskapai penerbangan di Tiongkok
r|Templat:Western line black|Templat:Western Line black
r|Templat:Country data African Union|Templat:Country data Uni Afrika
r|Templat:LN Indonesia|Templat:Hubungan luar negeri Indonesia
r|Templat:Wpbannermeta/templatepage/checkcat|Templat:WPBannerMeta/templatepage/checkcat
r|Templat:Lse2|Templat:LSE
r|Templat:Country data MGL|Templat:Country data Mongolia
r|Templat:Navigation Template|Templat:Navbox
r|Templat:UDP|Templat:Undangan diskusi/preload
r|Templat:Location map London Raya|Templat:Location map United Kingdom Greater London
r|Templat:HariIniDalamSejarah/27 Agustus|Templat:Hari Ini Dalam Sejarah/Agustus
r|Templat:AntarktikaB-geo-stub|Templat:Antarktika-stub
r|Templat:Base tanpapenerjemahan|Templat:Tidak diterjemahkan
r|Templat:Infobox Mountain|Templat:Infobox Gunung
r|Templat:Amerika Serikat-geo-stub|Templat:AS-geo-stub
r|Templat:ISkul Musikal (Serial TV)|Templat:ISkul Musikal
r|Templat:India Open Grand Prix|Templat:India Terbuka Grand Prix Gold
r|Templat:Country data CXR|Templat:Country data Pulau Natal
r|Templat:Startdate|Templat:Tanggal mulai
r|Templat:Country data St. Lucia|Templat:Country data Saint Lucia
r|Templat:Infobox sepak bola Ligina|Templat:Kotak info klub sepak bola
r|Templat:Base tanpalisensi|Templat:Tidak diberi lisensi
r|Templat:Country data GIN|Templat:Country data Guinea
r|Templat:Not OK|Templat:NotOK
r|Templat:Uzbf|Templat:UZBf
r|Templat:Guinean political parties|Templat:Parpol Guinea
r|Templat:HariIniDalamSejarah/6 Februari|Templat:Hari Ini Dalam Sejarah/Februari
r|Templat:Country data MCO|Templat:Country data Monako
r|Templat:Infobox disease|Templat:Infobox Disease
r|Templat:SPA|Templat:ESP
r|Templat:Country data TAI|Templat:Country data Taiwan
r|Templat:Country data United States|Templat:Country data Amerika Serikat
r|Templat:50 largest US banks|Templat:50 bank terbesar AS
r|Templat:Piala Dunia FIFA 2010|Templat:Piala Dunia 2010
r|Templat:Pengguna teknologi|Templat:Pengguna Teknologi
r|Templat:S-line/Delhi Metro left/Blue|Templat:S-line/Delhi Metro left/Biru
r|Templat:Kabupaten Yapen Waropen|Templat:Kabupaten Kepulauan Yapen
r|Templat:Location map Republic of the Congo|Templat:Location map Republik Kongo
r|Templat:Provinsithailand|Templat:Provinsi di Thailand
r|Templat:Ujung jaya, sumedang|Templat:Ujung Jaya, Sumedang
r|Templat:Country data UKGBI|Templat:Country data Kerajaan Bersatu Britania Raya dan Irlandia
r|Templat:Kosovorecognition|Templat:Numrec/Kos
r|Templat:Minuman-indonesia-stub|Templat:Makanan-indo-stub
r|Templat:Babel-5|Templat:Babel
r|Templat:Location map West Midlands|Templat:Location map United Kingdom West Midlands
r|Templat:Infobox Writing system|Templat:Infobox writing system
r|Templat:Infobox mountain/convert|Templat:Infobox Gunung/convert
r|Templat:Portal:Kristen/Lokasi Pilihan|Portal:Kristen/Lokasi Pilihan
r|Templat:Country IOC alias ROM|Templat:Country IOC alias ROU
r|Templat:Awalanlombaf1|Templat:AwalanLombaF1
