wikiStats|fr

redirects|11730
r|Modèle:Redirection de catégorie|Modèle:Catégorie redirigée
r|Modèle:Portail Ferrovipédia|Modèle:Portail chemin de fer
r|Modèle:Élément/Technétium|Modèle:Infobox Élément/Technétium
r|Modèle:Portail science de l'information|Modèle:Portail sciences de l'information et des bibliothèques
r|Modèle:Portail sciences de la Terre|Modèle:Portail sciences de la Terre et de l'Univers
r|Modèle:Catégorie Œil et vue|Modèle:Catégorie œil et vue
r|Modèle:Figure historique des Trois Royaumes/Documentation|Modèle:Infobox Figure historique des Trois Royaumes/Documentation
r|Modèle:Portail New Delhi|Modèle:Portail Delhi
r|Modèle:Mini XXIIIe|Modèle:XXIIIe
r|Modèle:MDR|Modèle:Drôle
r|Modèle:Country data AGO|Modèle:Country data Angola
r|Modèle:Nikon DSLR cameras|Modèle:Palette Nikon DSLR cameras
r|Modèle:Country data EA|Modèle:Country data Ceuta
r|Modèle:En construction|Modèle:En travaux
r|Modèle:User oc-1|Modèle:Utilisateur oc-1
r|Modèle:Catégorie Imagerie numérique|Modèle:Catégorie imagerie numérique
r|Modèle:CYP|Modèle:Chypre
r|Modèle:Nom asiatique|Modèle:Ordre nom personnel
r|Modèle:Utilisateur rêve Anarchie|Modèle:Utilisateur rêve anarchie
r|Modèle:Utilisateur Sarreguemines|Modèle:Utilisateur habite Sarreguemines
r|Modèle:Données/Baerenthal/informations générales|Modèle:Données/Bærenthal/informations générales
r|Modèle:Utilisateur religion musulman|Modèle:Utilisateur Religion/Musulman
r|Modèle:Portail Permaculture|Modèle:Portail permaculture
r|Modèle:UPV-d|Modèle:VOL-d
r|Modèle:Utilisateur Puilboreau|Modèle:Utilisateur habite Puilboreau
r|Modèle:Portail Génie mécanique|Modèle:Portail génie mécanique
r|Modèle:Portail alimentation|Modèle:Portail alimentation et gastronomie
r|Modèle:User udm|Modèle:Utilisateur udm
r|Modèle:Utilisateur Bloc Québécois|Modèle:Utilisateur Bloc québécois
r|Modèle:Utilisateur Projet Ecologie|Modèle:Utilisateur Projet/Écologie
r|Modèle:Politique de l'Érythrée|Modèle:PolitiqueÉrythrée
r|Modèle:Country data FIN|Modèle:Country data Finlande
r|Modèle:Legend|Modèle:Légende
r|Modèle:Str index any|Modèle:Str index
r|Modèle:-m-|Modèle:-mi-
r|Modèle:Ème|Modèle:E
r|Modèle:CHN (1912-1928)|Modèle:Chine (1912-1928)
r|Modèle:Country data BMU|Modèle:Country data Bermudes
r|Modèle:User:Liquid 2003|Utilisateur:Liquid 2003/signature
r|Modèle:Carte annotée régions françaises|Modèle:Carte des régions françaises
r|Modèle:Portail Logiciels libres|Modèle:Portail logiciels libres
r|Modèle:Palette:Rois de Macédoine|Modèle:Palette Rois de Macédoine
r|Modèle:User gv-0|Modèle:Utilisateur gv-0
r|Modèle:Palette Entreprises de l'IGBC|Modèle:Palette IGBC
r|Modèle:Organisme 19s|Modèle:Organisme fondé en
r|Modèle:User uk-1|Modèle:Utilisateur uk-1
r|Modèle:Section évènement récent/Documentation|Modèle:Section événement récent/Documentation
r|Modèle:Dernière Population commune de France/Documentation|Modèle:Dernière population commune de France/Documentation
r|Modèle:Niveau pénutien côte oregon|Modèle:Niveau pénutien côte Oregon
r|Modèle:Portail armée française|Modèle:Portail Armée française
r|Modèle:Palette Langues du Mozambique|Modèle:Palette Langues au Mozambique
r|Modèle:Ébauche/paramètres Sports gaéliques|Modèle:Ébauche/paramètres sports gaéliques
r|Modèle:User hsb-4|Modèle:Utilisateur hsb-4
r|Modèle:Portail Natation synchronisée|Modèle:Portail natation synchronisée
r|Modèle:Country data Vallée d’Aoste|Modèle:Country data Vallée d'Aoste
r|Modèle:AccueilArticleDeLaSemaine/37 2007|Modèle:AccueilArticleDeLaSemaine/3 2007
r|Modèle:Utilisateur Non!|Modèle:Utilisateur nofranglais
r|Modèle:User sc|Modèle:Utilisateur sc
r|Modèle:Wikimedia CH|Modèle:Utilisateur Wikimédia Suisse
r|Modèle:Catégorie Monde indien|Modèle:Catégorie monde indien
r|Modèle:Élections législatives grecques de mai 2012|Modèle:Résultats élections législatives grecques de mai 2012
r|Modèle:Palette élevage bovin en Australie|Modèle:Palette Élevage bovin en Australie
r|Modèle:Catégorie Chrétiens d'Orient|Modèle:Catégorie chrétiens d'Orient
r|Modèle:Country data FR Yugoslavia|Modèle:Country data Yougoslavie
r|Modèle:Palette Chronologie des épouses des présidents de la République française|Modèle:Palette Chronologie des épouses et compagnes des présidents de la République française
r|Modèle:Vandale banni|Modèle:Vandale bloqué indéfiniment
r|Modèle:User gal-3|Modèle:Utilisateur gal-3
r|Modèle:Ébauche/paramètres intercomm|Modèle:Ébauche/paramètres intercommunalité française
r|Modèle:Country data GUF|Modèle:Country data Guyane
r|Modèle:Country data DOM|Modèle:Country data République dominicaine
r|Modèle:RedBookRef2005|Modèle:RedBook
r|Modèle:Country data CIV|Modèle:Country data Côte d'Ivoire
r|Modèle:Ébauche/paramètres sciences humaines|Modèle:Ébauche/paramètres sciences humaines et sociales
r|Modèle:Club sportif années 1940|Modèle:Club sportif fondé en
r|Modèle:Portail ufologie|Modèle:Portail vie extraterrestre et ufologie
r|Modèle:User kn-2|Modèle:Utilisateur kn-2
r|Modèle:BHS|Modèle:Bahamas
r|Modèle:Ébauche/paramètres littérature scandinave médiévale|Modèle:Ébauche/paramètres littérature norroise
r|Modèle:PliHis|Modèle:PliHN
r|Modèle:Utilisateur Etterbeek|Modèle:Utilisateur habite Etterbeek
r|Modèle:Portail Architecture chrétienne|Modèle:Portail architecture chrétienne
r|Modèle:Palette Eurovision 2014|Modèle:Palette Concours Eurovision de la chanson 2014
r|Modèle:Portail Tourisme|Modèle:Portail tourisme
r|Modèle:Traduction à relire|Modèle:Suivi de traduction
r|Modèle:Portail berbères|Modèle:Portail Berbères
r|Modèle:Utilisateur Vienne (département)|Modèle:Utilisateur habite Vienne
r|Modèle:Infobox Valeur nutritionnelle (fruits et légumes)/Documentation|Modèle:Infobox Valeur nutritionnelle/Documentation
r|Modèle:Palette Langues du Cap Vert|Modèle:Palette Langues au Cap-Vert
r|Modèle:BRU|Modèle:Brunei
r|Modèle:Catégorie îles Vierges britanniques|Modèle:Catégorie Territoires britanniques d'outre-mer
r|Modèle:ESC|Modèle:Esc
r|Modèle:Sport futur|Modèle:Compétition sportive à venir
r|Modèle:En-tête gvt Qc|Modèle:En-tête des gouvernements et législatures du Québec
r|Modèle:Doc modèle|Modèle:Documentation
r|Modèle:Armoiries avec ornements communs/paramètres Comte Sénateur de l'Empire|Modèle:Armoiries avec ornements communs/paramètres Comte Sénateur de l'Empire français
r|Modèle:Crée ta page|Modèle:Bienvenue sur ta page
r|Modèle:Utilisateur aime Îles Marshall|Modèle:Utilisateur aime Marshall
r|Modèle:ChimieboxAutre/Documentation|Modèle:Infobox Chimie/Autre/Documentation
r|Modèle:Portail Anarchisme|Modèle:Portail anarchisme
r|Modèle:MAWS|Modèle:Progetto EMMA
r|Modèle:Ref-Pouillé Angoulême 1|Modèle:Ref-Ang-Pouillé 1
r|Modèle:Voir aussi|Modèle:Article connexe
r|Modèle:Bus Optile/Veolia Autobus du Fort/couleur fond|Modèle:Bus Optile/Autobus du Fort/couleur fond
r|Modèle:GR|Modèle:Grèce
r|Modèle:Dernière version stable/PHP: Hypertext Preprocessor|Modèle:Dernière version stable/PHP
r|Modèle:Palette Maires des arrondissements de Paris 2008-2014|Modèle:Palette Actuels maires d'arrondissement de Paris
r|Modèle:Country data TWN|Modèle:Country data Taïwan
r|Modèle:User am|Modèle:Utilisateur am
r|Modèle:Générateur de code de courbe démographique|Modèle:Graphique démographique
r|Modèle:Initialiser IàS|Modèle:Préchargement Image à Supprimer
r|Modèle:Country data Lebanon|Modèle:Country data Liban
r|Modèle:PolitiqueNiué|Modèle:PolitiqueNiue
r|Modèle:Cite pmid/Documentation|Modèle:Lien PMID/Documentation
r|Modèle:Country data JOR|Modèle:Country data Jordanie
r|Modèle:Portail Entomologie|Modèle:Portail entomologie
r|Modèle:Titre de jeu vidéo|Modèle:Titre vidéoludique
r|Modèle:MGL (1949-1992)|Modèle:Mongolie (1949-1992)
r|Modèle:PolitiqueBahamas|Modèle:Politique des Bahamas
r|Modèle:Infolettre/Nouvelles franches d'Amérique/Entrevue/Bandeau|Modèle:Infolettre/Nouvelles franches d'Amérique/Entrevues/Bandeau
r|Modèle:+-|Modèle:±
r|Modèle:Palette France 20 ans Coupe du monde 2013|Modèle:Palette France coupe du monde des moins de 20 ans 2013
r|Modèle:Utilisateur masculin|Modèle:Utilisateur homme
r|Modèle:Country data ESH|Modèle:Country data Sahara occidental
r|Modèle:Portail urbanisme|Modèle:Portail architecture et urbanisme
r|Modèle:Portail Années 1850|Modèle:Portail années 1850
r|Modèle:Palette Présidents de l'Égypte|Modèle:Palette Chefs d'État de l'Égypte
r|Modèle:Îles Malouines (Falkland)|Modèle:Îles Malouines
r|Modèle:SYR|Modèle:Syrie
r|Modèle:Comparatif UE-puissances émergentes|Modèle:Infobox Comparatif UE-puissances émergentes
r|Modèle:Harvsp|Modèle:Référence Harvard sans parenthèses
r|Modèle:MSR|Modèle:Montserrat
r|Modèle:User roa-tara-4|Modèle:Utilisateur roa-tara-4
r|Modèle:Bus Optile/Traverciel/couleur fond/Documentation|Modèle:Bus Optile/défaut/couleur fond/Documentation
r|Modèle:Traduction auto|Modèle:Traduction à revoir
r|Modèle:Données/Villars-lès-Dombes/informations générales|Modèle:Données/Villars-les-Dombes/informations générales
r|Modèle:Utilisateur Stade Toulousain|Modèle:Utilisateur Stade toulousain
r|Modèle:Paléozoïque|Modèle:Palette Paléozoïque
r|Modèle:Ébauche/paramètres Médecine non conventionnelle|Modèle:Ébauche/paramètres médecine non conventionnelle
r|Modèle:Ref-Biographie universelle musiciens et bibliographie musique, Fétis, Pougin, Suppl., 1878|Modèle:Ref-Biographie universelle musiciens et bibliographie musique, Fétis, Pougin, Suppl.2, 1878
r|Modèle:Utilisateur Oise|Modèle:Utilisateur habite Oise
r|Modèle:Catégorie Préfecture d'Ehime|Modèle:Catégorie préfecture d'Ehime
r|Modèle:Dernière version stable/Xubuntu|Modèle:Dernière version stable/Ubuntu
r|Modèle:Send off|Modèle:Sent off
r|Modèle:Ébauche/paramètres ville du Groenland|Modèle:Ébauche/paramètres localité du Groenland
r|Modèle:Ébauche/paramètres géo Tha|Modèle:Ébauche/paramètres géographie de la Thaïlande
r|Modèle:Utilisateur Essonne|Modèle:Utilisateur habite Essonne
r|Modèle:Infobox Élection générale/test|Modèle:Infobox Élection/Test
r|Modèle:Palette CantondeNouvion|Modèle:Palette Canton de Nouvion
r|Modèle:User la-0|Modèle:Utilisateur la-0
r|Modèle:Portail XVe siècle|Modèle:Portail Moyen Âge tardif
r|Modèle:Saison cyclonique 2007 (Pacifique nord-est)|Modèle:Saison cyclonique 2007 dans le nord-est de l'océan Pacifique
r|Modèle:Palette élevage bovin en Belgique et aux Pays-Bas|Modèle:Palette Élevage bovin en Belgique et aux Pays-Bas
r|Modèle:Dernière version stable/Fedora Directory Server|Modèle:Dernière version stable/389 Directory Server
r|Modèle:Palette Montagnes russes de Busch Gardens Africa|Modèle:Palette Montagnes russes de Busch Gardens Tampa
r|Modèle:Utilisateur Nouvelles franches d'Amérique|Modèle:Utilisateur Projet/Infolettre/Nouvelles franches d'Amérique
r|Modèle:Aide modèle sans sources|Modèle:Aide modèle vérifiabilité
r|Modèle:Déco MHDC|Modèle:Déco Médaille d'honneur départementale et communale
r|Modèle:Historique BMW|Modèle:Palette Historique BMW
r|Modèle:MAS|Modèle:Malaisie
r|Modèle:User aa|Modèle:Utilisateur aa
r|Modèle:CUR|Modèle:Curaçao
r|Modèle:Utilisateur ironie|Modèle:Utilisateur Ironie
r|Modèle:Purge|Modèle:Purger le cache
r|Modèle:!?|Modèle:Euh ?
r|Modèle:Utilisateur administrateur/de|Modèle:Utilisateur Wikipédia:Administrateur/de
r|Modèle:Empire ottoman 1844-1922|Modèle:Empire ottoman
r|Modèle:Élément/Holmium|Modèle:Infobox Élément/Holmium
r|Modèle:Travaux|Modèle:En travaux
r|Modèle:User aa-0|Modèle:Utilisateur aa-0
r|Modèle:Portail Ve République|Modèle:Portail Cinquième République
r|Modèle:Country data YEM|Modèle:Country data Yémen
r|Modèle:Ébauche/paramètres localité du Palaos|Modèle:Ébauche/paramètres localité des Palaos
r|Modèle:Utilisateur Marseille|Modèle:Utilisateur habite Marseille
r|Modèle:Utilisateur PJD|Modèle:Utilisateur Parti de la justice et du développement
r|Modèle:User fy-3|Modèle:Utilisateur fy-3
r|Modèle:Données/Douillet/évolution population|Modèle:Données/Douillet (Sarthe)/évolution population
r|Modèle:Utilisateur franglais|Modèle:Utilisateur nofranglais
r|Modèle:Compteur-JO2014|Modèle:Utilisateur JO hiver
r|Modèle:FERRY|Modèle:LCF FERRY
r|Modèle:Pertinence|Modèle:Désaccord de pertinence
r|Modèle:Ébéniste|Projet:Ameublement/Ébauche ébéniste
r|Modèle:Catégorie Haute-Savoie|Modèle:Catégorie Savoie
r|Modèle:Modèle pays et drapeau/Écosse|Aide:Modèle pays et drapeau/Écosse
r|Modèle:Élément/Platine|Modèle:Infobox Élément/Platine
r|Modèle:LIE|Modèle:Liechtenstein
r|Modèle:User zh|Modèle:Utilisateur zh
r|Modèle:Utilisateur Monuments historiques|Modèle:Utilisateur Projet/Monuments historiques
r|Modèle:Palette Communauté de communes des Trois Rivières (Côtes-d'Armor)|Modèle:Palette Communauté de communes du Haut-Trégor
r|Modèle:Portail phare|Modèle:Portail phares
r|Modèle:Utilisateur Valence|Modèle:Utilisateur habite Valence
r|Modèle:Utilisateur Albi|Modèle:Utilisateur habite Albi
r|Modèle:User shs-*|Modèle:Utilisateur shs-*
r|Modèle:PDA|Modèle:Utilisateur PDA
r|Modèle:Géolocalisation/Méditerranée|Modèle:Géolocalisation/Mer Méditerranée
r|Modèle:Ébauche section|Modèle:Section vide ou incomplète
r|Modèle:Palette Cabinets Lars Løkke Rasmussen I, II et III|Modèle:Palette Cabinets Andres Løkke Rasmussen I, II et III
r|Modèle:Project Doctor Who|Modèle:Invitation projet Doctor Who
r|Modèle:Ébauche/paramètres poète|Modèle:Ébauche/paramètres poésie
r|Modèle:, etc.|Modèle:Etc.
r|Modèle:GMB|Modèle:Gambie
r|Modèle:Créer Brouillon|Modèle:Créer brouillon
r|Modèle:Nowrap|Modèle:Nobr
r|Modèle:Portail Pays baltes|Modèle:Portail pays baltes
r|Modèle:Country data PRC|Modèle:Country data Chine
r|Modèle:Bienvenue sur ma page|Modèle:Bienvenue sur ta page
r|Modèle:Utilisateur aime Centre|Modèle:Utilisateur aime Centre-Val de Loire
r|Modèle:CHN-d (1928-1949)|Modèle:CHN (1928-1949)-d
r|Modèle:User stq-3|Modèle:Utilisateur stq-3
r|Modèle:Palette Communauté de communes du Pays des Herbiers|Modèle:Palette Communauté de communes du pays des Herbiers
r|Modèle:Utilisateur habite Chamonix Mont-Blanc|Modèle:Utilisateur habite Chamonix-Mont-Blanc
r|Modèle:Ébauche/paramètres Phoenix|Modèle:Ébauche/paramètres Phoenix (Arizona)
r|Modèle:Portail République Tchèque|Modèle:Portail République tchèque
r|Modèle:FAR|Modèle:Îles Féroé
r|Modèle:Élément/Prométhium|Modèle:Infobox Élément/Prométhium
r|Modèle:Portail Agriculture|Modèle:Portail agriculture et agronomie
r|Modèle:Palette Royaumes hittites|Modèle:Palette Royaumes Hittites
r|Modèle:User zea-3|Modèle:Utilisateur zea-3
r|Modèle:Portail Berbère|Modèle:Portail Berbères
r|Modèle:Utilisateur habite Chaumont (Haute-Marne)|Modèle:Utilisateur habite Chaumont
r|Modèle:Portail Bonsaï|Modèle:Portail bonsaï
r|Modèle:BUF-d|Modèle:BUR-d
r|Modèle:Ébauche/paramètres littérature enfantine|Modèle:Ébauche/paramètres littérature jeunesse
r|Modèle:Portail half-Life|Modèle:Portail Half-Life
r|Modèle:Catégorie Préfecture de Fukui|Modèle:Catégorie préfecture de Fukui
r|Modèle:Châteaux et enceintes de la France médiévale : de la défense à la résidence, Tome 1, Les organes de la défense|Modèle:Châteaux et enceintes de la France médiévale : de la défense à la résidence, tome 1, les organes de la défense
r|Modèle:User ta|Modèle:Utilisateur ta
r|Modèle:User vec-3|Modèle:Utilisateur vec-3
r|Modèle:Palette Listes des autoroutes de l'Océanie|Modèle:Palette Liste des autoroutes de l'Océanie
r|Modèle:User na-2|Modèle:Utilisateur na-2
r|Modèle:Bande dessinée mop|Modèle:Icône Bande dessinée
r|Modèle:Ébauche/paramètres SF|Modèle:Ébauche/paramètres science-fiction
r|Modèle:Portail flibuste|Modèle:Portail piraterie
r|Modèle:Palette Communauté de l’Auxerrois|Modèle:Palette Communauté de l'Auxerrois
r|Modèle:RUS 1991|Modèle:Russie 1991-1993
r|Modèle:Temps (géologie)|Modèle:Palette Temps (géologie)
r|Modèle:User et|Modèle:Utilisateur et
r|Modèle:Portail environnement|Modèle:Portail environnementalisme
r|Modèle:Palette Championnats du monde d'athlétisme par discipline|Modèle:Palette Championnats du monde d'athlétisme en plein air
r|Modèle:Portail Transport|Modèle:Portail transports
r|Modèle:Géolocalisation/Huila|Modèle:Géolocalisation/Huila (Colombie)
r|Modèle:Portail Marxisme|Modèle:Portail marxisme
r|Modèle:Catégorie Handisport|Modèle:Catégorie handisport
r|Modèle:DAN-d|Modèle:DEN-d
r|Modèle:Portail Universités québécoises|Modèle:Portail universités québécoises
r|Modèle:Création tournois de tennis/Documentation|Modèle:Création tournoi de tennis/Documentation
r|Modèle:Portail Cuisine japonaise|Modèle:Portail cuisine japonaise
r|Modèle:Ébauche/paramètres plongée|Modèle:Ébauche/paramètres plongée sous-marine
r|Modèle:Utilisateur Saint-Malo|Modèle:Utilisateur habite Saint-Malo
r|Modèle:User bg-0|Modèle:Utilisateur bg-0
r|Modèle:Relevé météo/LigneN|Modèle:Climat/LigneN
r|Modèle:Country data Etats-Unis|Modèle:Country data États-Unis
r|Modèle:Ébauche/paramètres café et brasserie|Modèle:Ébauche/paramètres café ou brasserie
r|Modèle:Bandiera|Modèle:Drapeau
r|Modèle:User en-1|Modèle:Utilisateur en-1
r|Modèle:Categ cinéma/Années 1990|Modèle:Categ cinéma
r|Modèle:Fin écriture comptable/Documentation|Modèle:Début écriture comptable/Documentation
r|Modèle:Ébauche/paramètres short-track|Modèle:Ébauche/paramètres patinage de vitesse sur piste courte
r|Modèle:Tableau MH/ligne/Documentation|Modèle:Ligne de tableau MH/Documentation
r|Modèle:Utilisateur Val-de-Marne|Modèle:Utilisateur habite Val-de-Marne
r|Modèle:Ville des Royaumes oubliés|Modèle:Infobox Ville des Royaumes oubliés
r|Modèle:Cambodge (1970-1975)|Modèle:République khmère
r|Modèle:Congo VB|Modèle:République du Congo VB
r|Modèle:Catégorie Préfecture de Fukuoka|Modèle:Catégorie préfecture de Fukuoka
r|Modèle:Données/èvres/informations générales|Modèle:Données/Èvres/informations générales
r|Modèle:Système planétaire de KOI-961|Modèle:Système planétaire de Kepler-42
r|Modèle:Utilisateur @pplipédia|Modèle:Utilisateur L'@pplipédia
r|Modèle:Palette Borussia Dortmund navigation|Modèle:Palette Borussia Dortmund
r|Modèle:Utilisateur Franconville|Modèle:Utilisateur habite Franconville
